dataset,sta,freq_hz,snr
main,PB01,1.6655,2945.388
main,PB01,1.7143,3132.738
main,PB01,1.7646,3489.988
main,PB01,1.8163,3793.197
main,PB01,1.8696,3649.194
main,PB01,1.9244,3434.179
main,PB01,1.9808,3781.883
main,PB01,2.0389,4103.857
main,PB01,2.0987,4368.885
main,PB01,2.1602,4359.850
main,PB01,2.2236,4488.939
main,PB01,2.2888,4440.523
main,PB01,2.3559,4377.909
main,PB01,2.4250,4452.902
main,PB01,2.4961,4613.781
main,PB01,2.5693,5533.533
main,PB01,2.6447,6108.715
main,PB01,2.7222,6785.769
main,PB01,2.8020,6872.497
main,PB01,2.8842,6791.756
main,PB01,2.9688,7372.403
main,PB01,3.0558,7011.156
main,PB01,3.1454,7646.191
main,PB01,3.2377,7362.874
main,PB01,3.3326,7498.507
main,PB01,3.4304,7213.879
main,PB01,3.5310,6836.753
main,PB01,3.6345,7021.593
main,PB01,3.7411,7241.703
main,PB01,3.8508,6864.327
main,PB01,3.9637,7058.173
main,PB01,4.0799,7208.290
main,PB01,4.1996,7281.116
main,PB01,4.3227,7662.580
main,PB01,4.4495,7019.486
main,PB01,4.5800,6844.854
main,PB01,4.7143,6971.920
main,PB01,4.8525,6237.510
main,PB01,4.9948,6400.682
main,PB01,5.1413,6358.602
main,PB01,5.2921,6267.581
main,PB01,5.4472,6559.208
main,PB01,5.6070,6425.848
main,PB01,5.7714,6694.754
main,PB01,5.9406,7087.907
main,PB01,6.1148,6975.642
main,PB01,6.2942,6738.585
main,PB01,6.4787,6896.314
main,PB01,6.6687,6459.968
main,PB01,6.8643,6120.706
main,PB01,7.0656,5892.871
main,PB01,7.2728,5451.629
main,PB01,7.4860,5425.348
main,PB01,7.7056,4966.163
main,PB01,7.9315,4569.917
main,PB01,8.1641,4523.909
main,PB01,8.4035,4359.802
main,PB01,8.6499,4243.119
main,PB01,8.9036,4441.554
main,PB01,9.1647,4306.766
main,PB01,9.4334,4266.595
main,PB01,9.7101,4141.764
main,PB01,9.9948,4078.109
main,PB01,10.2879,4081.358
main,PB01,10.5896,3915.117
main,PB01,10.9001,3899.431
main,PB01,11.2198,3804.622
main,PB01,11.5488,3533.120
main,PB01,11.8874,3329.065
main,PB01,12.2360,3238.126
main,PB01,12.5949,3128.221
main,PB01,12.9642,3088.221
main,PB01,13.3444,2926.212
main,PB01,13.7357,2901.840
main,PB01,14.1385,2816.451
main,PB01,14.5531,2749.597
main,PB01,14.9798,2715.995
main,PB01,15.4191,2635.373
main,PB01,15.8713,2606.567
main,PB01,16.3367,2444.084
main,PB01,16.8157,2333.757
main,PB01,17.3089,2113.297
main,PB01,17.8164,1932.514
main,PB01,18.3389,1728.763
main,PB01,18.8767,1528.351
main,PB01,19.4302,1312.736
main,PB01,20.0000,1115.915
main,PB02,0.0231,57.005
main,PB02,0.0238,57.005
main,PB02,0.0245,57.005
main,PB02,0.0291,79.147
main,PB02,0.0300,79.147
main,PB02,0.0462,41.536
main,PB02,0.0476,50.947
main,PB02,0.0490,50.947
main,PB02,0.0504,60.359
main,PB02,0.0519,60.359
main,PB02,0.0534,60.359
main,PB02,0.0550,60.359
main,PB02,0.0566,60.359
main,PB02,0.0583,84.217
main,PB02,0.0600,84.217
main,PB02,0.0693,144.387
main,PB02,0.0713,144.387
main,PB02,0.0734,144.387
main,PB02,0.0756,149.258
main,PB02,0.0778,171.926
main,PB02,0.0801,171.926
main,PB02,0.0824,171.926
main,PB02,0.0848,171.926
main,PB02,0.0873,203.188
main,PB02,0.0899,230.153
main,PB02,0.0925,1177.898
main,PB02,0.0952,1146.226
main,PB02,0.0980,1146.226
main,PB02,0.1009,1185.433
main,PB02,0.1039,1185.433
main,PB02,0.1069,1075.101
main,PB02,0.1101,1075.101
main,PB02,0.1133,968.660
main,PB02,0.1166,1364.834
main,PB02,0.1200,1364.834
main,PB02,0.1235,1827.252
main,PB02,0.1272,2018.950
main,PB02,0.1309,2018.950
main,PB02,0.1347,2349.705
main,PB02,0.1387,944.984
main,PB02,0.1428,967.448
main,PB02,0.1469,967.448
main,PB02,0.1512,948.967
main,PB02,0.1557,948.967
main,PB02,0.1602,730.658
main,PB02,0.1649,765.179
main,PB02,0.1698,765.179
main,PB02,0.1748,831.606
main,PB02,0.1799,930.799
main,PB02,0.1852,653.616
main,PB02,0.1906,717.545
main,PB02,0.1962,717.545
main,PB02,0.2019,734.431
main,PB02,0.2079,779.383
main,PB02,0.2140,808.094
main,PB02,0.2202,775.985
main,PB02,0.2267,800.622
main,PB02,0.2333,747.803
main,PB02,0.2402,715.927
main,PB02,0.2472,809.527
main,PB02,0.2545,854.431
main,PB02,0.2619,870.110
main,PB02,0.2696,919.164
main,PB02,0.2775,1065.500
main,PB02,0.2857,1027.579
main,PB02,0.2940,1054.462
main,PB02,0.3027,1107.659
main,PB02,0.3115,1107.659
main,PB02,0.3207,938.675
main,PB02,0.3301,954.153
main,PB02,0.3397,855.977
main,PB02,0.3497,1065.410
main,PB02,0.3600,1006.490
main,PB02,0.3705,939.666
main,PB02,0.3814,1001.487
main,PB02,0.3926,1165.943
main,PB02,0.4041,1250.335
main,PB02,0.4159,1440.940
main,PB02,0.4281,1754.077
main,PB02,0.4407,1859.608
main,PB02,0.4536,1693.654
main,PB02,0.4669,1833.465
main,PB02,0.4806,2019.512
main,PB02,0.4947,2534.652
main,PB02,0.5092,2547.096
main,PB02,0.5241,2185.354
main,PB02,0.5395,2111.153
main,PB02,0.5553,2033.873
main,PB02,0.5716,1924.732
main,PB02,0.5884,1971.058
main,PB02,0.6056,1897.898
main,PB02,0.6234,1944.778
main,PB02,0.6417,1828.646
main,PB02,0.6605,1828.277
main,PB02,0.6798,1889.513
main,PB02,0.6998,1894.588
main,PB02,0.7203,1954.556
main,PB02,0.7414,2122.783
main,PB02,0.7632,2066.529
main,PB02,0.7855,2312.234
main,PB02,0.8086,2842.594
main,PB02,0.8323,3283.217
main,PB02,0.8567,3803.709
main,PB02,0.8818,4088.913
main,PB02,0.9077,3923.193
main,PB02,0.9343,4037.002
main,PB02,0.9617,4023.064
main,PB02,0.9899,4186.733
main,PB02,1.0189,4644.112
main,PB02,1.0488,4913.877
main,PB02,1.0796,4798.704
main,PB02,1.1112,5364.401
main,PB02,1.1438,6176.857
main,PB02,1.1773,7484.419
main,PB02,1.2119,8336.179
main,PB02,1.2474,8686.813
main,PB02,1.2840,9088.202
main,PB02,1.3216,9599.733
main,PB02,1.3604,9882.151
main,PB02,1.4003,10469.936
main,PB02,1.4414,10558.278
main,PB02,1.4836,10063.566
main,PB02,1.5271,10168.814
main,PB02,1.5719,9672.932
main,PB02,1.6180,10213.888
main,PB02,1.6655,10227.033
main,PB02,1.7143,10902.958
main,PB02,1.7646,11335.491
main,PB02,1.8163,12529.569
main,PB02,1.8696,12271.320
main,PB02,1.9244,12480.785
main,PB02,1.9808,12815.362
main,PB02,2.0389,12678.372
main,PB02,2.0987,12829.990
main,PB02,2.1602,12492.624
main,PB02,2.2236,13718.216
main,PB02,2.2888,13735.281
main,PB02,2.3559,14397.878
main,PB02,2.4250,15204.623
main,PB02,2.4961,17816.229
main,PB02,2.5693,19438.278
main,PB02,2.6447,19740.140
main,PB02,2.7222,20968.277
main,PB02,2.8020,23295.816
main,PB02,2.8842,24149.390
main,PB02,2.9688,23351.502
main,PB02,3.0558,22632.439
main,PB02,3.1454,21667.840
main,PB02,3.2377,21591.015
main,PB02,3.3326,20837.227
main,PB02,3.4304,20823.613
main,PB02,3.5310,20286.260
main,PB02,3.6345,19025.945
main,PB02,3.7411,17496.358
main,PB02,3.8508,17658.564
main,PB02,3.9637,17183.645
main,PB02,4.0799,17180.965
main,PB02,4.1996,16779.857
main,PB02,4.3227,16574.448
main,PB02,4.4495,16183.398
main,PB02,4.5800,16063.932
main,PB02,4.7143,16096.542
main,PB02,4.8525,16241.970
main,PB02,4.9948,15148.119
main,PB02,5.1413,15284.764
main,PB02,5.2921,15408.272
main,PB02,5.4472,15607.328
main,PB02,5.6070,15865.068
main,PB02,5.7714,16758.893
main,PB02,5.9406,17142.173
main,PB02,6.1148,16649.218
main,PB02,6.2942,16771.880
main,PB02,6.4787,17228.546
main,PB02,6.6687,17133.989
main,PB02,6.8643,17085.714
main,PB02,7.0656,17327.782
main,PB02,7.2728,17099.848
main,PB02,7.4860,17231.988
main,PB02,7.7056,15828.901
main,PB02,7.9315,15269.288
main,PB02,8.1641,15298.256
main,PB02,8.4035,14986.334
main,PB02,8.6499,14775.707
main,PB02,8.9036,14820.909
main,PB02,9.1647,14735.446
main,PB02,9.4334,14550.276
main,PB02,9.7101,14047.376
main,PB02,9.9948,14197.017
main,PB02,10.2879,14458.931
main,PB02,10.5896,14535.139
main,PB02,10.9001,14174.878
main,PB02,11.2198,14129.968
main,PB02,11.5488,13882.708
main,PB02,11.8874,13532.690
main,PB02,12.2360,13182.205
main,PB02,12.5949,13322.676
main,PB02,12.9642,12782.439
main,PB02,13.3444,12267.000
main,PB02,13.7357,11678.223
main,PB02,14.1385,11215.969
main,PB02,14.5531,11053.227
main,PB02,14.9798,10558.805
main,PB02,15.4191,9967.659
main,PB02,15.8713,9488.932
main,PB02,16.3367,8953.050
main,PB02,16.8157,8426.650
main,PB02,17.3089,8111.958
main,PB02,17.8164,7688.104
main,PB02,18.3389,7245.527
main,PB02,18.8767,6827.704
main,PB02,19.4302,6306.395
main,PB02,20.0000,5620.970
main,PB03,0.0291,109.207
main,PB03,0.0300,109.207
main,PB03,0.0309,109.207
main,PB03,0.0318,109.207
main,PB03,0.0327,109.207
main,PB03,0.0336,109.207
main,PB03,0.0534,140.223
main,PB03,0.0550,140.223
main,PB03,0.0566,140.223
main,PB03,0.0583,173.355
main,PB03,0.0600,173.355
main,PB03,0.0617,173.355
main,PB03,0.0636,206.487
main,PB03,0.0654,206.487
main,PB03,0.0673,211.978
main,PB03,0.0801,356.207
main,PB03,0.0824,356.207
main,PB03,0.0848,356.207
main,PB03,0.0873,391.557
main,PB03,0.0899,476.097
main,PB03,0.0925,476.097
main,PB03,0.0952,451.047
main,PB03,0.0980,451.047
main,PB03,0.1009,431.602
main,PB03,0.1039,431.602
main,PB03,0.1069,694.190
main,PB03,0.1101,694.190
main,PB03,0.1133,698.741
main,PB03,0.1166,843.768
main,PB03,0.1200,843.768
main,PB03,0.1235,947.187
main,PB03,0.1272,1018.987
main,PB03,0.1309,1018.987
main,PB03,0.1347,836.042
main,PB03,0.1387,945.691
main,PB03,0.1428,1002.056
main,PB03,0.1469,1002.056
main,PB03,0.1512,1096.434
main,PB03,0.1557,1096.434
main,PB03,0.1602,1466.907
main,PB03,0.1649,1558.796
main,PB03,0.1698,1558.796
main,PB03,0.1748,2529.691
main,PB03,0.1799,2575.390
main,PB03,0.1852,2600.970
main,PB03,0.1906,2604.144
main,PB03,0.1962,2604.144
main,PB03,0.2019,2669.717
main,PB03,0.2079,3064.417
main,PB03,0.2140,2279.405
main,PB03,0.2202,2371.467
main,PB03,0.2267,2407.890
main,PB03,0.2333,2464.050
main,PB03,0.2402,2756.076
main,PB03,0.2472,3280.897
main,PB03,0.2545,3422.025
main,PB03,0.2619,2677.176
main,PB03,0.2696,2741.263
main,PB03,0.2775,2636.836
main,PB03,0.2857,2814.412
main,PB03,0.2940,2515.327
main,PB03,0.3027,2519.298
main,PB03,0.3115,2519.298
main,PB03,0.3207,2650.612
main,PB03,0.3301,2844.321
main,PB03,0.3397,2911.087
main,PB03,0.3497,3584.219
main,PB03,0.3600,3612.838
main,PB03,0.3705,3936.931
main,PB03,0.3814,5917.763
main,PB03,0.3926,6144.228
main,PB03,0.4041,3777.338
main,PB03,0.4159,4041.096
main,PB03,0.4281,4099.620
main,PB03,0.4407,4141.139
main,PB03,0.4536,4292.417
main,PB03,0.4669,4467.107
main,PB03,0.4806,4261.392
main,PB03,0.4947,4166.902
main,PB03,0.5092,4599.585
main,PB03,0.5241,5634.591
main,PB03,0.5395,5332.859
main,PB03,0.5553,4491.770
main,PB03,0.5716,4678.759
main,PB03,0.5884,4502.037
main,PB03,0.6056,4417.123
main,PB03,0.6234,4786.993
main,PB03,0.6417,5312.586
main,PB03,0.6605,5604.154
main,PB03,0.6798,6286.466
main,PB03,0.6998,6847.182
main,PB03,0.7203,6965.681
main,PB03,0.7414,8187.257
main,PB03,0.7632,9123.219
main,PB03,0.7855,10607.015
main,PB03,0.8086,11197.114
main,PB03,0.8323,11068.604
main,PB03,0.8567,10249.899
main,PB03,0.8818,10636.819
main,PB03,0.9077,10123.207
main,PB03,0.9343,10169.870
main,PB03,0.9617,9427.421
main,PB03,0.9899,8938.956
main,PB03,1.0189,7660.155
main,PB03,1.0488,7098.072
main,PB03,1.0796,6864.560
main,PB03,1.1112,7272.601
main,PB03,1.1438,7626.214
main,PB03,1.1773,7722.987
main,PB03,1.2119,7841.582
main,PB03,1.2474,8141.210
main,PB03,1.2840,8335.306
main,PB03,1.3216,9264.125
main,PB03,1.3604,8896.708
main,PB03,1.4003,9255.045
main,PB03,1.4414,9126.901
main,PB03,1.4836,9151.574
main,PB03,1.5271,8946.904
main,PB03,1.5719,9686.333
main,PB03,1.6180,10260.588
main,PB03,1.6655,11849.265
main,PB03,1.7143,12647.135
main,PB03,1.7646,11541.580
main,PB03,1.8163,11744.587
main,PB03,1.8696,12275.646
main,PB03,1.9244,11904.942
main,PB03,1.9808,11278.901
main,PB03,2.0389,11924.375
main,PB03,2.0987,12259.436
main,PB03,2.1602,12258.548
main,PB03,2.2236,11589.523
main,PB03,2.2888,12945.031
main,PB03,2.3559,14503.018
main,PB03,2.4250,14444.220
main,PB03,2.4961,13665.574
main,PB03,2.5693,13963.223
main,PB03,2.6447,14571.457
main,PB03,2.7222,14481.207
main,PB03,2.8020,15399.339
main,PB03,2.8842,15487.737
main,PB03,2.9688,17668.838
main,PB03,3.0558,16668.976
main,PB03,3.1454,16836.226
main,PB03,3.2377,17400.677
main,PB03,3.3326,19840.541
main,PB03,3.4304,21272.468
main,PB03,3.5310,21619.327
main,PB03,3.6345,23194.329
main,PB03,3.7411,24043.634
main,PB03,3.8508,23813.279
main,PB03,3.9637,24030.369
main,PB03,4.0799,25000.882
main,PB03,4.1996,24862.713
main,PB03,4.3227,25499.107
main,PB03,4.4495,25983.613
main,PB03,4.5800,26027.885
main,PB03,4.7143,25343.689
main,PB03,4.8525,26323.015
main,PB03,4.9948,25356.974
main,PB03,5.1413,25090.166
main,PB03,5.2921,25008.131
main,PB03,5.4472,25224.574
main,PB03,5.6070,26021.721
main,PB03,5.7714,25821.538
main,PB03,5.9406,25913.793
main,PB03,6.1148,26609.547
main,PB03,6.2942,26498.804
main,PB03,6.4787,25263.562
main,PB03,6.6687,26553.877
main,PB03,6.8643,26337.097
main,PB03,7.0656,24941.561
main,PB03,7.2728,24401.480
main,PB03,7.4860,23511.522
main,PB03,7.7056,23505.190
main,PB03,7.9315,22620.721
main,PB03,8.1641,21413.171
main,PB03,8.4035,21494.738
main,PB03,8.6499,22477.611
main,PB03,8.9036,22700.846
main,PB03,9.1647,23186.142
main,PB03,9.4334,23920.800
main,PB03,9.7101,25075.794
main,PB03,9.9948,25688.296
main,PB03,10.2879,25514.352
main,PB03,10.5896,26151.349
main,PB03,10.9001,26168.956
main,PB03,11.2198,25329.254
main,PB03,11.5488,23825.624
main,PB03,11.8874,22771.617
main,PB03,12.2360,22710.013
main,PB03,12.5949,21591.023
main,PB03,12.9642,20244.874
main,PB03,13.3444,19188.488
main,PB03,13.7357,18234.874
main,PB03,14.1385,17922.672
main,PB03,14.5531,17563.498
main,PB03,14.9798,17211.079
main,PB03,15.4191,16824.661
main,PB03,15.8713,16317.601
main,PB03,16.3367,15566.182
main,PB03,16.8157,14897.798
main,PB03,17.3089,14197.127
main,PB03,17.8164,13824.595
main,PB03,18.3389,13466.419
main,PB03,18.8767,13070.103
main,PB03,19.4302,12565.864
main,PB03,20.0000,12275.011
main,PB05,0.0309,96.682
main,PB05,0.0318,96.682
main,PB05,0.0327,96.682
main,PB05,0.0336,96.682
main,PB05,0.0346,96.682
main,PB05,0.0357,96.682
main,PB05,0.0367,96.682
main,PB05,0.0389,129.022
main,PB05,0.0400,129.022
main,PB05,0.0617,311.661
main,PB05,0.0636,335.023
main,PB05,0.0654,335.023
main,PB05,0.0673,371.439
main,PB05,0.0693,371.439
main,PB05,0.0713,371.439
main,PB05,0.0734,371.439
main,PB05,0.0756,407.855
main,PB05,0.0778,394.289
main,PB05,0.0801,394.289
main,PB05,0.0925,494.805
main,PB05,0.0952,605.667
main,PB05,0.0980,605.667
main,PB05,0.1009,706.149
main,PB05,0.1039,706.149
main,PB05,0.1069,757.245
main,PB05,0.1101,757.245
main,PB05,0.1133,843.414
main,PB05,0.1166,851.191
main,PB05,0.1200,851.191
main,PB05,0.1235,855.943
main,PB05,0.1272,857.320
main,PB05,0.1309,857.320
main,PB05,0.1347,872.860
main,PB05,0.1387,889.539
main,PB05,0.1428,911.492
main,PB05,0.1469,911.492
main,PB05,0.1512,888.580
main,PB05,0.1557,883.839
main,PB05,0.1602,883.839
main,PB05,0.1649,1531.403
main,PB05,0.1698,1531.403
main,PB05,0.1748,1459.604
main,PB05,0.1799,1300.240
main,PB05,0.1852,978.025
main,PB05,0.1906,987.021
main,PB05,0.1962,987.021
main,PB05,0.2019,1010.200
main,PB05,0.2079,856.648
main,PB05,0.2140,910.466
main,PB05,0.2202,934.240
main,PB05,0.2267,944.473
main,PB05,0.2333,893.314
main,PB05,0.2402,886.398
main,PB05,0.2472,1078.863
main,PB05,0.2545,984.607
main,PB05,0.2619,1092.834
main,PB05,0.2696,1102.276
main,PB05,0.2775,1111.856
main,PB05,0.2857,1146.400
main,PB05,0.2940,1202.021
main,PB05,0.3027,1364.739
main,PB05,0.3115,1147.058
main,PB05,0.3207,1233.448
main,PB05,0.3301,1368.874
main,PB05,0.3397,1439.159
main,PB05,0.3497,1379.327
main,PB05,0.3600,1399.745
main,PB05,0.3705,1815.903
main,PB05,0.3814,1971.127
main,PB05,0.3926,2130.365
main,PB05,0.4041,2381.592
main,PB05,0.4159,3438.704
main,PB05,0.4281,3783.795
main,PB05,0.4407,4856.209
main,PB05,0.4536,6614.586
main,PB05,0.4669,6865.770
main,PB05,0.4806,7644.938
main,PB05,0.4947,7506.335
main,PB05,0.5092,7378.527
main,PB05,0.5241,7000.285
main,PB05,0.5395,7840.035
main,PB05,0.5553,7774.018
main,PB05,0.5716,6957.903
main,PB05,0.5884,5591.367
main,PB05,0.6056,5431.090
main,PB05,0.6234,5729.532
main,PB05,0.6417,5158.450
main,PB05,0.6605,4956.995
main,PB05,0.6798,5324.004
main,PB05,0.6998,5894.100
main,PB05,0.7203,5687.032
main,PB05,0.7414,5401.022
main,PB05,0.7632,5728.328
main,PB05,0.7855,6815.474
main,PB05,0.8086,6793.022
main,PB05,0.8323,7835.381
main,PB05,0.8567,8352.110
main,PB05,0.8818,9123.267
main,PB05,0.9077,10188.384
main,PB05,0.9343,10514.120
main,PB05,0.9617,11107.492
main,PB05,0.9899,11416.005
main,PB05,1.0189,11065.681
main,PB05,1.0488,10958.660
main,PB05,1.0796,10745.564
main,PB05,1.1112,9857.798
main,PB05,1.1438,8814.582
main,PB05,1.1773,8314.068
main,PB05,1.2119,7729.784
main,PB05,1.2474,7784.154
main,PB05,1.2840,9003.031
main,PB05,1.3216,9722.915
main,PB05,1.3604,10180.238
main,PB05,1.4003,10143.002
main,PB05,1.4414,9935.054
main,PB05,1.4836,9921.329
main,PB05,1.5271,10221.581
main,PB05,1.5719,10373.284
main,PB05,1.6180,10278.135
main,PB05,1.6655,10294.412
main,PB05,1.7143,9869.869
main,PB05,1.7646,9766.618
main,PB05,1.8163,9325.663
main,PB05,1.8696,9741.707
main,PB05,1.9244,8958.414
main,PB05,1.9808,8969.771
main,PB05,2.0389,9332.100
main,PB05,2.0987,9364.265
main,PB05,2.1602,9696.720
main,PB05,2.2236,9483.585
main,PB05,2.2888,9640.885
main,PB05,2.3559,10198.276
main,PB05,2.4250,11257.438
main,PB05,2.4961,11444.449
main,PB05,2.5693,12392.782
main,PB05,2.6447,11415.418
main,PB05,2.7222,10995.994
main,PB05,2.8020,11105.767
main,PB05,2.8842,10896.610
main,PB05,2.9688,11615.350
main,PB05,3.0558,11171.502
main,PB05,3.1454,10518.405
main,PB05,3.2377,10192.899
main,PB05,3.3326,9910.107
main,PB05,3.4304,9827.057
main,PB05,3.5310,9953.312
main,PB05,3.6345,9881.809
main,PB05,3.7411,9668.137
main,PB05,3.8508,9282.583
main,PB05,3.9637,9686.123
main,PB05,4.0799,9453.662
main,PB05,4.1996,9420.017
main,PB05,4.3227,9346.418
main,PB05,4.4495,9243.732
main,PB05,4.5800,9177.017
main,PB05,4.7143,9047.550
main,PB05,4.8525,8822.619
main,PB05,4.9948,8532.742
main,PB05,5.1413,8119.288
main,PB05,5.2921,8018.906
main,PB05,5.4472,7690.479
main,PB05,5.6070,7948.880
main,PB05,5.7714,8062.395
main,PB05,5.9406,7960.085
main,PB05,6.1148,7971.367
main,PB05,6.2942,7670.677
main,PB05,6.4787,8121.076
main,PB05,6.6687,8118.532
main,PB05,6.8643,8161.016
main,PB05,7.0656,8257.268
main,PB05,7.2728,8944.191
main,PB05,7.4860,8699.447
main,PB05,7.7056,8531.521
main,PB05,7.9315,8673.300
main,PB05,8.1641,8975.981
main,PB05,8.4035,8858.704
main,PB05,8.6499,8420.471
main,PB05,8.9036,8515.847
main,PB05,9.1647,8625.517
main,PB05,9.4334,8314.797
main,PB05,9.7101,8161.280
main,PB05,9.9948,7922.516
main,PB05,10.2879,8029.961
main,PB05,10.5896,7953.294
main,PB05,10.9001,7805.048
main,PB05,11.2198,7882.971
main,PB05,11.5488,8259.180
main,PB05,11.8874,8004.122
main,PB05,12.2360,7692.155
main,PB05,12.5949,7548.668
main,PB05,12.9642,7482.315
main,PB05,13.3444,7517.052
main,PB05,13.7357,7416.858
main,PB05,14.1385,7180.711
main,PB05,14.5531,6938.222
main,PB05,14.9798,6605.082
main,PB05,15.4191,6258.426
main,PB05,15.8713,6070.027
main,PB05,16.3367,5825.961
main,PB05,16.8157,5564.682
main,PB05,17.3089,5418.868
main,PB05,17.8164,4962.904
main,PB05,18.3389,4699.068
main,PB05,18.8767,4379.485
main,PB05,19.4302,4173.790
main,PB05,20.0000,3952.732
main,PB06,0.0357,190.429
main,PB06,0.0367,190.429
main,PB06,0.0389,193.504
main,PB06,0.0400,193.504
main,PB06,0.0412,193.504
main,PB06,0.0424,193.504
main,PB06,0.0436,193.504
main,PB06,0.0449,193.504
main,PB06,0.0462,193.504
main,PB06,0.0713,500.361
main,PB06,0.0734,500.361
main,PB06,0.0756,605.044
main,PB06,0.0778,611.503
main,PB06,0.0801,611.503
main,PB06,0.0824,611.503
main,PB06,0.0848,611.503
main,PB06,0.0873,674.320
main,PB06,0.0899,708.958
main,PB06,0.0925,708.958
main,PB06,0.1069,1595.325
main,PB06,0.1101,1595.325
main,PB06,0.1133,1667.484
main,PB06,0.1166,1742.248
main,PB06,0.1200,1742.248
main,PB06,0.1235,1893.139
main,PB06,0.1272,1910.368
main,PB06,0.1309,1910.368
main,PB06,0.1347,1912.453
main,PB06,0.1387,2052.099
main,PB06,0.1428,4239.901
main,PB06,0.1469,4239.901
main,PB06,0.1512,4124.050
main,PB06,0.1557,4124.050
main,PB06,0.1602,4124.050
main,PB06,0.1649,3925.822
main,PB06,0.1698,3925.822
main,PB06,0.1748,3853.169
main,PB06,0.1799,1338.460
main,PB06,0.1852,1338.460
main,PB06,0.1906,1198.545
main,PB06,0.1962,1198.545
main,PB06,0.2019,1157.364
main,PB06,0.2079,1157.364
main,PB06,0.2140,1407.797
main,PB06,0.2202,1407.997
main,PB06,0.2267,1449.360
main,PB06,0.2333,2694.055
main,PB06,0.2402,2534.702
main,PB06,0.2472,2228.808
main,PB06,0.2545,2054.761
main,PB06,0.2619,2160.140
main,PB06,0.2696,2239.965
main,PB06,0.2775,2109.557
main,PB06,0.2857,2515.661
main,PB06,0.2940,2562.267
main,PB06,0.3027,2811.662
main,PB06,0.3115,2811.662
main,PB06,0.3207,3043.448
main,PB06,0.3301,3887.206
main,PB06,0.3397,3964.893
main,PB06,0.3497,4019.195
main,PB06,0.3600,3812.263
main,PB06,0.3705,3978.693
main,PB06,0.3814,5139.222
main,PB06,0.3926,4509.576
main,PB06,0.4041,4607.651
main,PB06,0.4159,4657.807
main,PB06,0.4281,4526.509
main,PB06,0.4407,4782.388
main,PB06,0.4536,5153.808
main,PB06,0.4669,6179.393
main,PB06,0.4806,7332.369
main,PB06,0.4947,7936.665
main,PB06,0.5092,8328.501
main,PB06,0.5241,8767.843
main,PB06,0.5395,11242.334
main,PB06,0.5553,12375.163
main,PB06,0.5716,11807.279
main,PB06,0.5884,12581.948
main,PB06,0.6056,10930.611
main,PB06,0.6234,10610.301
main,PB06,0.6417,10666.351
main,PB06,0.6605,10562.660
main,PB06,0.6798,11998.953
main,PB06,0.6998,11736.887
main,PB06,0.7203,12271.322
main,PB06,0.7414,13365.620
main,PB06,0.7632,14935.242
main,PB06,0.7855,15764.504
main,PB06,0.8086,20430.042
main,PB06,0.8323,19747.185
main,PB06,0.8567,18816.618
main,PB06,0.8818,19248.805
main,PB06,0.9077,19038.857
main,PB06,0.9343,19711.830
main,PB06,0.9617,20415.788
main,PB06,0.9899,20184.952
main,PB06,1.0189,20585.053
main,PB06,1.0488,19514.581
main,PB06,1.0796,22214.058
main,PB06,1.1112,22290.691
main,PB06,1.1438,23628.195
main,PB06,1.1773,25803.357
main,PB06,1.2119,24563.804
main,PB06,1.2474,22910.873
main,PB06,1.2840,21681.239
main,PB06,1.3216,22572.349
main,PB06,1.3604,23049.719
main,PB06,1.4003,21835.404
main,PB06,1.4414,21431.685
main,PB06,1.4836,22946.156
main,PB06,1.5271,24674.255
main,PB06,1.5719,23382.859
main,PB06,1.6180,24089.131
main,PB06,1.6655,25845.393
main,PB06,1.7143,28664.760
main,PB06,1.7646,30566.399
main,PB06,1.8163,29404.243
main,PB06,1.8696,30534.113
main,PB06,1.9244,32091.893
main,PB06,1.9808,28576.713
main,PB06,2.0389,28777.738
